tableId,rowIndex,rowCounter,status_txt
f2ebd484-4ec2-4481-907d-17334ca4657f,86,1,"July 18, 2017 - Vegetation cover on the ROW is 80-100% compared to off-ROW control. Good establishment of grasses, broadleaf shrubs, willows, and aspens throughout tract."
f2ebd484-4ec2-4481-907d-17334ca4657f,86,2,"- Conifer species (spruce, pine) emerging within the tract – both planted and volunteer."
f2ebd484-4ec2-4481-907d-17334ca4657f,86,3,"- KP 28+240 – Canada thistle observed, recommend weed control."
f2ebd484-4ec2-4481-907d-17334ca4657f,86,4,- Trench crown present in tract; cross drains functioning well with no pooling or ponding water observed.
f2ebd484-4ec2-4481-907d-17334ca4657f,86,5,"- Pipeline marker post stabilized at KP 28+150, issue resolved."
f2ebd484-4ec2-4481-907d-17334ca4657f,86,6,"July 26, 2017 – KP 28+240 – Herbicide application conducted to control Canada thistle. Issue resolved."
f2ebd484-4ec2-4481-907d-17334ca4657f,86,7,"September 29, 2017 – KP 28+050 and 28+240 - Herbicide application conducted to control Canada thistle. Issue resolved."
f2ebd484-4ec2-4481-907d-17334ca4657f,87,1,"July 18, 2017 - Open water pond on ROW from KP 28+260 to 28+350 appears to be at full functionality. Ponded area is present on north edge of ROW, existing as an ox bow from Werniuk Creek."
f2ebd484-4ec2-4481-907d-17334ca4657f,87,2,"- Vegetation establishment around perimeter of pond is 80-100% comparable to off ROW control. Good establishment of graminoid, broadleaf and willow species. Submergent and Emergent vegetation establishing within ponded water."
f2ebd484-4ec2-4481-907d-17334ca4657f,87,3,- No noxious weeds were observed in wetland.
f2ebd484-4ec2-4481-907d-17334ca4657f,87,4,- Trench crown present through upland area of wetland with ponding present to the south. Hydrology has been maintained in wetland.
f2ebd484-4ec2-4481-907d-17334ca4657f,87,5,- Substrate appears healthy through uniform growth of vegetation and high organic content.
f2ebd484-4ec2-4481-907d-17334ca4657f,87,6,- Ponded areas exhibiting depths greater than 1m. Water quality maintained.
f2ebd484-4ec2-4481-907d-17334ca4657f,87,7,- Wetland exhibiting high habitat potential via standing water and microsite habitat opportunity.
f2ebd484-4ec2-4481-907d-17334ca4657f,87,8,- Wetland is stable with appropriate pre-construction contours achieved. Off ROW vegetation diversity maintained on ROW. No net loss of wetland function was observed.
f2ebd484-4ec2-4481-907d-17334ca4657f,88,1,"July 18, 2017 - Diversion berms and slopes on east and west side of WC2 (28+510) are very well vegetated, stable and showing no signs of erosion. Last year’s silt fence removal from this area had no impact to surrounding vegetation."
f2ebd484-4ec2-4481-907d-17334ca4657f,88,2,"July 18, 2017    - Werniuk Creek (WC2, 28+510) is stable, well vegetated with 80-100% cover. Poplar spruce and willows are emerging on both banks with coir wraps in good condition. High flow level today. Bed appears stable with good cobble distribution."
f2ebd484-4ec2-4481-907d-17334ca4657f,89,1,"July 18, 2017 - Vegetation cover on the ROW is 80-100% compared to off-ROW control. Good establishment of grasses, broadleaf shrubs, willows, and aspens throughout tract."
f2ebd484-4ec2-4481-907d-17334ca4657f,89,2,"- Spoil side very well established with maturing vegetation, particularly willows and aspens."
f2ebd484-4ec2-4481-907d-17334ca4657f,89,3,- No noxious weeds were identified in tract.
f2ebd484-4ec2-4481-907d-17334ca4657f,89,4,- Trench crown present in tract; cross drains functioning well with no pooling or ponding water observed.
f2ebd484-4ec2-4481-907d-17334ca4657f,89,5,- No erosion or subsidence identified within tract. Shrubby Fen - Shrubby Fen on ROW from KP 28+800 to 28+840 appears to be at full functionality.
f2ebd484-4ec2-4481-907d-17334ca4657f,89,6,- Vegetation establishment within wetland is 80-100% compared to off ROW. Dominant vegetation consisting of herbaceous graminoids and willows.
f2ebd484-4ec2-4481-907d-17334ca4657f,89,7,- Trench crown present in wetland with sufficient amount of breaks for hydrology to be maintained.
f2ebd484-4ec2-4481-907d-17334ca4657f,89,8,- Substrate appears stable through high moisture holding capacity and uniform vegetation growth throughout wetland. High organic content present in substrate.
f2ebd484-4ec2-4481-907d-17334ca4657f,89,9,- Wetland exhibiting fully saturated conditions due to water table existing at ground level.
f2ebd484-4ec2-4481-907d-17334ca4657f,89,10,- Wetland exhibiting good potential for wildlife; birds and amphibians observed in wetland.
f2ebd484-4ec2-4481-907d-17334ca4657f,89,11,- No subsidence or erosion was observed in wetland.
f2ebd484-4ec2-4481-907d-17334ca4657f,89,12,- Wetland is stable with appropriate pre-construction contours achieved. Off ROW vegetation successfully establishing on ROW; species biodiversity maintained. No net loss of wetland function was observed.
f2ebd484-4ec2-4481-907d-17334ca4657f,89,13,"September 29, 2017 - No noxious weeds were observed."
f2ebd484-4ec2-4481-907d-17334ca4657f,90,1,"July 18, 2017 - Vegetation cover on the ROW is 80-100% compared to off-ROW control. Good establishment of grasses, broadleaf shrubs, willows, and aspens throughout tract."
f2ebd484-4ec2-4481-907d-17334ca4657f,90,2,- No noxious weeds were identified in tract.
f2ebd484-4ec2-4481-907d-17334ca4657f,90,3,- Trench crown present in tract; cross drains functioning well with no pooling or ponding water observed. • Large/steep slope at KP 29+050 showing no signs of erosion or instability. Diversion berms are well vegetated in stable functional condition.
f2ebd484-4ec2-4481-907d-17334ca4657f,90,4,- No erosion or subsidence identified within tract. Treed Fen - Treed Fen on ROW from KP 28+890 to 29+040 appears to be at full functionality.
f2ebd484-4ec2-4481-907d-17334ca4657f,90,5,"- Vegetation establishment within wetland is 80-100% compared to off ROW. Dominant vegetation consisting of herbaceous graminoids, buck brush and willows."
f2ebd484-4ec2-4481-907d-17334ca4657f,90,6,- Trench crown present in wetland with sufficient amount of breaks for hydrology to be maintained.
f2ebd484-4ec2-4481-907d-17334ca4657f,90,7,- Substrate appears stable through high moisture holding capacity and uniform vegetation growth throughout wetland. High organic content present in substrate.
f2ebd484-4ec2-4481-907d-17334ca4657f,90,8,- Wetland exhibiting fully saturated conditions just below substrate layer due to water table existing at ground level.
f2ebd484-4ec2-4481-907d-17334ca4657f,90,9,- Wetland exhibiting good potential for wildlife; birds and amphibians observed in wetland.
f2ebd484-4ec2-4481-907d-17334ca4657f,90,10,- No subsidence or erosion was observed in wetland.
f2ebd484-4ec2-4481-907d-17334ca4657f,90,11,- Wetland is stable with appropriate pre-construction contours achieved. Off ROW vegetation successfully establishing on ROW; species biodiversity maintained. No net loss of wetland function was observed.
f2ebd484-4ec2-4481-907d-17334ca4657f,90,12,"September 29, 2017 - No noxious weeds were observed."
f2ebd484-4ec2-4481-907d-17334ca4657f,91,1,"July 18, 2017 - Shrubby fen on ROW from KP 29+360 to 29+470 appears to be at full functionality."
f2ebd484-4ec2-4481-907d-17334ca4657f,91,2,"- Vegetation establishment within wetland is 80-100% compared to off ROW. Dominant vegetation consisting of herbaceous graminoids, buck brush, mosses and willows."
f2ebd484-4ec2-4481-907d-17334ca4657f,91,3,- Trench crown present in wetland with sufficient amount of breaks for hydrology to be maintained.
f2ebd484-4ec2-4481-907d-17334ca4657f,91,4,- Substrate appears stable through high moisture holding capacity and uniform vegetation growth throughout wetland. High organic content present in substrate. Peat existing intermittently throughout wetland where surface water not at ground level.
f2ebd484-4ec2-4481-907d-17334ca4657f,91,5,- Wetland exhibiting fully to semi-saturated conditions just below substrate layer due to an elevated water table.
f2ebd484-4ec2-4481-907d-17334ca4657f,91,6,- Wetland exhibiting good potential for wildlife; birds and amphibians observed in wetland.
f2ebd484-4ec2-4481-907d-17334ca4657f,91,7,- No subsidence or erosion was observed in wetland.
f2ebd484-4ec2-4481-907d-17334ca4657f,91,8,- Wetland is stable with appropriate pre-construction contours achieved. Off ROW Black Spruce to eventually emerge onto ROW through time as a tertiary successional species. No net loss of wetland function was observed.
f2ebd484-4ec2-4481-907d-17334ca4657f,92,1,"July 18, 2017 - Vegetation cover on the ROW is 80-100% compared to off-ROW control. Good establishment of grasses, broadleaf shrubs, willows, and aspens throughout tract."
f2ebd484-4ec2-4481-907d-17334ca4657f,92,2,"- Spoil side very well established with maturing vegetation, particularly willows and aspens."
f2ebd484-4ec2-4481-907d-17334ca4657f,92,3,- No noxious weeds were identified in tract.
f2ebd484-4ec2-4481-907d-17334ca4657f,92,4,- Trench crown present in tract; cross drains functioning well with no pooling or ponding water observed.
f2ebd484-4ec2-4481-907d-17334ca4657f,92,5,"- No erosion or subsidence identified within tract. July 18, 2017 BBurns  Treed Fen - Treed Fen on ROW from KP 29+670 to 30+370 appears to be at full functionality."
f2ebd484-4ec2-4481-907d-17334ca4657f,92,6,"- Vegetation establishment within wetland is 80-100% compared to off ROW. Dominant vegetation consisting of herbaceous graminoids, buck brush and willows."
f2ebd484-4ec2-4481-907d-17334ca4657f,92,7,- Trench crown present in wetland with sufficient amount of breaks for hydrology to be maintained.
f2ebd484-4ec2-4481-907d-17334ca4657f,92,8,- Substrate appears stable through high moisture holding capacity and uniform vegetation growth throughout wetland. High organic content present in substrate.
f2ebd484-4ec2-4481-907d-17334ca4657f,92,9,- Wetland exhibiting fully saturated conditions due to water table existing at ground level.
f2ebd484-4ec2-4481-907d-17334ca4657f,92,10,- Wetland exhibiting good potential for wildlife; birds and amphibians observed in wetland.
f2ebd484-4ec2-4481-907d-17334ca4657f,92,11,- Wetland is stable with appropriate pre-construction contours achieved. Off ROW Black Spruce to eventually emerge onto ROW through time as a tertiary successional species. No net loss of wetland function was observed.
f2ebd484-4ec2-4481-907d-17334ca4657f,92,12,"September 29, 2017 -s No noxious weeds were observed."
f2ebd484-4ec2-4481-907d-17334ca4657f,93,1,"July 19, 2017 - Unnamed Tributary to Werniuk Creek (WC3, 30+750) is stable, well vegetated with 80-100% cover. Poplar, spruce, and willows are emerging on both banks. Coir wraps in good condition. Considerable flow level. Bed appears stable with good cobble distribution. Last year’s silt fence removal from this area had no impact to surrounding vegetation."
f2ebd484-4ec2-4481-907d-17334ca4657f,94,1,"July 19, 2017 - Vegetation cover on the ROW is 80-100% compared to off-ROW control. Good establishment of grasses, broadleaf shrubs, willows, and aspens throughout tract."
f2ebd484-4ec2-4481-907d-17334ca4657f,94,2,"- Conifer species (spruce, pine) emerging within the tract – both planted and volunteer."
f2ebd484-4ec2-4481-907d-17334ca4657f,94,3,- No noxious weeds were identified in tract.
f2ebd484-4ec2-4481-907d-17334ca4657f,94,4,- Trench crown present in tract; cross drains functioning well with no pooling or ponding water observed.
f2ebd484-4ec2-4481-907d-17334ca4657f,94,5,"- Winter 2016 integrity dig site observed at KP 31+240. Site is re-establishing vegetation well (80-100%). No concerns, issue resolved."
f2ebd484-4ec2-4481-907d-17334ca4657f,94,6,- No erosion or subsidence identified within tract.
f2ebd484-4ec2-4481-907d-17334ca4657f,94,7,"September 29, 2017 - No noxious weeds were observed. July 19, 2017 - Treed bog on ROW from KP 30+940 to 31+050 appears to be at full functionality. Bog exists as a localized low-lying area in comparison to the surrounding hardwood upslope forest."
f2ebd484-4ec2-4481-907d-17334ca4657f,94,8,"September 29, 2017  - Vegetation establishment within wetland is 80-100% compared to off ROW. Dominant vegetation consisting of herbaceous graminoids, willows, aspen, pine and broadleaf shrubs."
f2ebd484-4ec2-4481-907d-17334ca4657f,94,9,"September 29, 2017  - Trench crown present in wetland with sufficient amount of breaks for hydrology to be maintained."
f2ebd484-4ec2-4481-907d-17334ca4657f,94,10,"September 29, 2017  - Substrate appears stable through low-moderate moisture holding capacity and uniform vegetation growth throughout wetland. Low-moderate organic content in surface layer of substrate; peat, although minimal, was identified in wetland."
f2ebd484-4ec2-4481-907d-17334ca4657f,94,11,"September 29, 2017  - Wetland exhibiting low saturation conditions."
f2ebd484-4ec2-4481-907d-17334ca4657f,94,12,"September 29, 2017  - Wetland exhibiting good potential for wildlife."
f2ebd484-4ec2-4481-907d-17334ca4657f,94,13,"September 29, 2017  - No subsidence or erosion was observed in wetland."
f2ebd484-4ec2-4481-907d-17334ca4657f,94,14,"September 29, 2017  - Wetland is stable with appropriate pre-construction contours achieved. Off ROW Black Spruce to emerge onto ROW over time as a tertiary successional species; leave for natural recovery. No net loss of wetland function was observed."
f2ebd484-4ec2-4481-907d-17334ca4657f,95,1,"July 19, 2017 - Vegetation cover on the ROW is 80-100% compared to off-ROW control. Good establishment of grasses, broadleaf shrubs, willows, and aspens throughout tract."
f2ebd484-4ec2-4481-907d-17334ca4657f,95,2,"- Spoil side very well established with maturing vegetation, particularly willows and aspens. • Conifer species (spruce, pine) emerging within the tract – both planted and volunteer."
f2ebd484-4ec2-4481-907d-17334ca4657f,95,3,- No noxious weeds were identified in tract.
f2ebd484-4ec2-4481-907d-17334ca4657f,95,4,"- Roach present in tract – no impact to cross drains, which are functioning well with no pooling or ponding water observed."
f2ebd484-4ec2-4481-907d-17334ca4657f,95,5,- No erosion or subsidence identified within tract. Treed Fen - Treed Fen on ROW from KP 31+240 to 31+450 appears to be at full functionality.
f2ebd484-4ec2-4481-907d-17334ca4657f,95,6,- Vegetation establishment within wetland is 80-100% compared to off ROW. Dominant vegetation consisting of herbaceous graminoids. Hydrophytic species emerging throughout.
f2ebd484-4ec2-4481-907d-17334ca4657f,95,7,- Trench crown present in wetland with sufficient amount of breaks for hydrology to be maintained.
